# mapping_set_id: https://github.com/Pinellia7ternata/TCM-Symptom-Ontology/mappings/TCM-SO-HPO.sssom.tsv
# license: https://creativecommons.org/licenses/by/4.0/
# mapping_provider: https://github.com/Pinellia7ternata/TCM-Symptom-Ontology
# mapping_date: 2026-09-17
# creator_id: https://github.com/Pinellia7ternata
# mapping_tool: manual expert curation after lexical/semantic pre-screening
# object_source: The Human Phenotype Ontology (release 2021)
# comment_type
# comment: Subject classes are TCM Symptom Ontology (TCM-SO, release v4.10) symptom classes; predicate and object identify the cross-terminology alignment.
# curie_map:
#   TCM-SO: http://OntoTCM.org.cn/ontologies/tcm_v38/f#
#   HP: http://purl.obolibrary.org/obo/HP_
#   SNOMEDCT: http://snomed.info/id/
#   ICD11: https://icd.who.int/browse11/l-m/en#
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	curation_status
TCM-SO:sx_月经间期阴道流血	intermenstrual vaginal bleeding	skos:closeMatch	HP:0034263		semapv:ManualMappingCuration	
TCM-SO:sx_腹痛	Abdominal pain	skos:exactMatch	HP:0002027		semapv:ManualMappingCuration	
TCM-SO:sx_苔厚	Fast-growing nails	skos:exactMatch	HP:0030806		semapv:ManualMappingCuration	
TCM-SO:sx_咽喉部肌膜干萎	dry atrophic pharyngeal mucosa	skos:closeMatch	HP:0040413		semapv:ManualMappingCuration	
TCM-SO:sx_精液量多	profuse semen	skos:closeMatch	HP:0005587		semapv:ManualMappingCuration	under_review
TCM-SO:sx_发热	Fever	skos:exactMatch	HP:0001945		semapv:ManualMappingCuration	
TCM-SO:sx_带下色黄	yellow vaginal discharge	skos:closeMatch	HP:0034269		semapv:ManualMappingCuration	
TCM-SO:sx_手颤	hand tremor	skos:exactMatch	HP:0002378		semapv:ManualMappingCuration	
TCM-SO:sx_手颤	hand tremor	skos:closeMatch	HP:0002346		semapv:ManualMappingCuration	
TCM-SO:sx_肛门异物感	foreign-body sensation in the anus	skos:closeMatch	HP:0034804		semapv:ManualMappingCuration	
TCM-SO:sx_肛门异物感	foreign-body sensation in the anus	skos:closeMatch	HP:0034806		semapv:ManualMappingCuration	
TCM-SO:sx_牙齿缺蚀	eroded teeth	skos:closeMatch	HP:0000692		semapv:ManualMappingCuration	
TCM-SO:sx_牙齿缺蚀	eroded teeth	skos:closeMatch	HP:0000678		semapv:ManualMappingCuration	
TCM-SO:sx_冷痛	Pain	skos:closeMatch	HP:0012531		semapv:ManualMappingCuration	
TCM-SO:sx_四肢抽搐	Spasticity	skos:exactMatch	HP:0001257		semapv:ManualMappingCuration	
TCM-SO:sx_带下清稀	thin and clear vaginal discharge	skos:closeMatch	HP:0034269		semapv:ManualMappingCuration	
TCM-SO:sx_发癫	depressive episode (dian)	skos:exactMatch	HP:0000716		semapv:ManualMappingCuration	
TCM-SO:sx_皮疹不红	Red rash	skos:closeMatch	HP:0000988		semapv:ManualMappingCuration	
TCM-SO:sx_皮疹不红	Red rash	skos:closeMatch	HP:4000054		semapv:ManualMappingCuration	
TCM-SO:sx_手掌脱皮	peeling palms	skos:closeMatch	HP:0025819		semapv:ManualMappingCuration	
TCM-SO:sx_握力减弱	decreased grip strength	skos:closeMatch	HP:0003484		semapv:ManualMappingCuration	
TCM-SO:sx_握力减弱	decreased grip strength	skos:closeMatch	HP:0033466		semapv:ManualMappingCuration	
TCM-SO:sx_鼻塞	Nasal congestion	skos:exactMatch	HP:0001742		semapv:ManualMappingCuration	
TCM-SO:sx_啮齿	teeth grinding (bruxism)	skos:exactMatch	HP:0003763		semapv:ManualMappingCuration	
TCM-SO:sx_疤痕色黑	Black scar	skos:closeMatch	HP:6000793		semapv:ManualMappingCuration	
TCM-SO:sx_舌体强硬	Tongue-body stiffness and rigidity	skos:closeMatch	HP:0031373		semapv:ManualMappingCuration	
TCM-SO:sx_鼻肿	nasal swelling	skos:closeMatch	HP:0012720		semapv:ManualMappingCuration	
TCM-SO:sx_鼻肿	nasal swelling	skos:closeMatch	HP:0001785		semapv:ManualMappingCuration	
TCM-SO:sx_咳嗽	Cough	skos:exactMatch	HP:0012735		semapv:ManualMappingCuration	
TCM-SO:sx_皮疹稀疏	sparse rash	skos:closeMatch	HP:0000988		semapv:ManualMappingCuration	
TCM-SO:sx_精索结节	nodule of spermatic cord	skos:closeMatch	HP:0100813		semapv:ManualMappingCuration	
TCM-SO:sx_鼻腔异物	foreign body in the nasal cavity	skos:closeMatch	HP:0010640		semapv:ManualMappingCuration	
TCM-SO:sx_血尿	Hematuria	skos:exactMatch	HP:0000790		semapv:ManualMappingCuration	
TCM-SO:sx_目上视	upward deviation of eyes	skos:closeMatch	HP:0100498		semapv:ManualMappingCuration	
TCM-SO:sx_目上视	upward deviation of eyes	skos:closeMatch	HP:0025586		semapv:ManualMappingCuration	
TCM-SO:sx_皮疹色红	Skin rash	skos:exactMatch	HP:0000988		semapv:ManualMappingCuration	
TCM-SO:sx_身麻	body numbness	skos:closeMatch	HP:0033748		semapv:ManualMappingCuration	
TCM-SO:sx_带下如水	watery vaginal discharge	skos:closeMatch	HP:0034269		semapv:ManualMappingCuration	
TCM-SO:sx_热势起伏	fluctuating fever	skos:closeMatch	HP:0031914		semapv:ManualMappingCuration	
TCM-SO:sx_经期延长	Menometrorrhagia	skos:closeMatch	HP:0400008		semapv:ManualMappingCuration	
TCM-SO:sx_带下如泡沫状	foamy vaginal discharge	skos:closeMatch	HP:0034269		semapv:ManualMappingCuration	
TCM-SO:sx_牙眼痛	pain at gum margin	skos:closeMatch	HP:0200026		semapv:ManualMappingCuration	
TCM-SO:sx_肉芽烧灼感	burning sensation of granulation tissue	skos:closeMatch	HP:6000420		semapv:ManualMappingCuration	under_review
TCM-SO:sx_肉芽烧灼感	burning sensation of granulation tissue	skos:closeMatch	HP:6000956		semapv:ManualMappingCuration	
TCM-SO:sx_腹内包块	intra-abdominal mass	skos:closeMatch	HP:0031500		semapv:ManualMappingCuration	
TCM-SO:sx_腹内包块	intra-abdominal mass	skos:closeMatch	HP:0033134		semapv:ManualMappingCuration	
TCM-SO:sx_口中流涎淋漓	profuse drooling	skos:closeMatch	HP:0002307		semapv:ManualMappingCuration	
TCM-SO:sx_头发卷曲	curly hair	skos:exactMatch	HP:0002212		semapv:ManualMappingCuration	
TCM-SO:sx_视物不清	blurred vision	skos:exactMatch	HP:0000622		semapv:ManualMappingCuration	
TCM-SO:sx_视物不清	blurred vision	skos:closeMatch	HP:0001125		semapv:ManualMappingCuration	
TCM-SO:sx_流冷泪	cold tearing	skos:closeMatch	HP:0009926		semapv:ManualMappingCuration	
TCM-SO:sx_流冷泪	cold tearing	skos:closeMatch	HP:0033705		semapv:ManualMappingCuration	
TCM-SO:sx_手肿	hand swelling	skos:closeMatch	HP:0001785		semapv:ManualMappingCuration	
TCM-SO:sx_小便浑浊	turbid urine	skos:exactMatch	HP:0031967		semapv:ManualMappingCuration	
TCM-SO:sx_游走痛	Migratory pain	skos:closeMatch	HP:0025279		semapv:ManualMappingCuration	
TCM-SO:sx_游走痛	Migratory pain	skos:closeMatch	HP:0033037		semapv:ManualMappingCuration	
TCM-SO:sx_皮疹搔破出血	rash bleeding after scratching	skos:closeMatch	HP:0034264		semapv:ManualMappingCuration	
TCM-SO:sx_视歧	diplopia	skos:exactMatch	HP:0000651		semapv:ManualMappingCuration	
TCM-SO:sx_鼻尖肿起	swollen nasal tip	skos:closeMatch	HP:0005278		semapv:ManualMappingCuration	
TCM-SO:sx_鼻尖肿起	swollen nasal tip	skos:closeMatch	HP:0000455		semapv:ManualMappingCuration	
TCM-SO:sx_鼻尖肿起	swollen nasal tip	skos:closeMatch	HP:0011832		semapv:ManualMappingCuration	
TCM-SO:sx_皮肤暗黄	Dull-yellow skin	skos:closeMatch	HP:0000952		semapv:ManualMappingCuration	
TCM-SO:sx_雀目	night blindness (sparrow eye)	skos:closeMatch	HP:0007675		semapv:ManualMappingCuration	
TCM-SO:sx_雀目	night blindness (sparrow eye)	skos:exactMatch	HP:0000662		semapv:ManualMappingCuration	
TCM-SO:sx_雀目	night blindness (sparrow eye)	skos:closeMatch	HP:0007642		semapv:ManualMappingCuration	
TCM-SO:sx_黑睛星鬓	star-like corneal opacities	skos:closeMatch	HP:0007957		semapv:ManualMappingCuration	
TCM-SO:sx_黑睛星鬓	star-like corneal opacities	skos:closeMatch	HP:0008039		semapv:ManualMappingCuration	
TCM-SO:sx_呃声高亢	high-pitched hiccup	skos:closeMatch	HP:0025430		semapv:ManualMappingCuration	
TCM-SO:sx_呃声高亢	high-pitched hiccup	skos:closeMatch	HP:6000633		semapv:ManualMappingCuration	
TCM-SO:sx_鼻头红	Red tip-of-nose	skos:closeMatch	HP:0011831		semapv:ManualMappingCuration	under_review
TCM-SO:sx_啮齿有声	audible teeth grinding	skos:closeMatch	HP:0003763		semapv:ManualMappingCuration	
TCM-SO:sx_臂麻	Arm numbness	skos:closeMatch	HP:0033748		semapv:ManualMappingCuration	
TCM-SO:sx_腹大如鼓	drum-like abdominal distension	skos:closeMatch	HP:0003270		semapv:ManualMappingCuration	
TCM-SO:sx_久不欲食	chronic poor appetite	skos:closeMatch	HP:0004396		semapv:ManualMappingCuration	
TCM-SO:sx_呕吐苦水	vomiting of bitter fluid	skos:closeMatch	HP:0002248		semapv:ManualMappingCuration	
TCM-SO:sx_腹中包块坚硬	hard abdominal mass	skos:closeMatch	HP:0031500		semapv:ManualMappingCuration	
TCM-SO:sx_腹中包块坚硬	hard abdominal mass	skos:closeMatch	HP:6001311		semapv:ManualMappingCuration	
TCM-SO:sx_腹中包块坚硬	hard abdominal mass	skos:closeMatch	HP:6001312		semapv:ManualMappingCuration	
TCM-SO:sx_带下腐臭	putrid vaginal discharge	skos:closeMatch	HP:0034269		semapv:ManualMappingCuration	
TCM-SO:sx_嗳气低弱	weak belching	skos:closeMatch	HP:6000064		semapv:ManualMappingCuration	
TCM-SO:sx_唇裂	Lip fissure	skos:closeMatch	HP:0031250		semapv:ManualMappingCuration	
TCM-SO:sx_舌麻	numbness of tongue	skos:closeMatch	HP:0033748		semapv:ManualMappingCuration	
TCM-SO:sx_皮肤花斑	mottled skin	skos:closeMatch	HP:0001070		semapv:ManualMappingCuration	
TCM-SO:sx_口中流涎稠粘	thick sticky drooling	skos:closeMatch	HP:0002307		semapv:ManualMappingCuration	
TCM-SO:sx_脊柱歪斜	scoliosis (spinal deviation)	skos:closeMatch	HP:0004626		semapv:ManualMappingCuration	
TCM-SO:sx_脊柱歪斜	scoliosis (spinal deviation)	skos:exactMatch	HP:0002650		semapv:ManualMappingCuration	
TCM-SO:sx_脊柱歪斜	scoliosis (spinal deviation)	skos:closeMatch	HP:0002944		semapv:ManualMappingCuration	
TCM-SO:sx_带下秽浊	turbid and filthy vaginal discharge	skos:closeMatch	HP:0034269		semapv:ManualMappingCuration	
TCM-SO:sx_嗳气响亮	loud belching	skos:closeMatch	HP:6000064		semapv:ManualMappingCuration	
TCM-SO:sx_瞳神倚侧	deviated pupil	skos:closeMatch	HP:0011499		semapv:ManualMappingCuration	
TCM-SO:sx_鱼际脉络红赤	Red thenar-eminence vessels and collaterals	skos:closeMatch	HP:0001245		semapv:ManualMappingCuration	
TCM-SO:sx_臖核结块推之不移	immobile xinghe lump	skos:closeMatch	HP:0025760		semapv:ManualMappingCuration	
TCM-SO:sx_视野窄缩	narrowing of visual field	skos:closeMatch	HP:0007981		semapv:ManualMappingCuration	under_review
TCM-SO:sx_视野窄缩	narrowing of visual field	skos:closeMatch	HP:0001133		semapv:ManualMappingCuration	
TCM-SO:sx_视野窄缩	narrowing of visual field	skos:closeMatch	HP:0001123		semapv:ManualMappingCuration	
TCM-SO:sx_腹部冷	Abdominal symptom	skos:exactMatch	HP:0011458		semapv:ManualMappingCuration	
TCM-SO:sx_囟门突起	bulging fontanelle	skos:exactMatch	HP:6000647		semapv:ManualMappingCuration	
TCM-SO:sx_囟门突起	bulging fontanelle	skos:closeMatch	HP:0005486		semapv:ManualMappingCuration	
TCM-SO:sx_吐舌	protruding tongue	skos:exactMatch	HP:0010808		semapv:ManualMappingCuration	
TCM-SO:sx_吐舌	protruding tongue	skos:closeMatch	HP:0100703		semapv:ManualMappingCuration	
TCM-SO:sx_大便脓血	pus and blood in stool	skos:closeMatch	HP:0025085		semapv:ManualMappingCuration	
TCM-SO:sx_嗳气酸馊	sour belching	skos:closeMatch	HP:6000064		semapv:ManualMappingCuration	
TCM-SO:sx_皮肤㿠白	bright pale-white skin	skos:closeMatch	HP:0040190		semapv:ManualMappingCuration	
TCM-SO:sx_水疱壁薄	thin-walled blisters	skos:closeMatch	HP:0008066		semapv:ManualMappingCuration	
TCM-SO:sx_头发直立	erect hair	skos:closeMatch	HP:0002297		semapv:ManualMappingCuration	
TCM-SO:sx_背冷	coldness of the back	skos:closeMatch	HP:0033850		semapv:ManualMappingCuration	
TCM-SO:sx_头皮下肿块	subcutaneous scalp mass	skos:closeMatch	HP:0034246		semapv:ManualMappingCuration	
TCM-SO:sx_赘皮柔软	Skin tag/redundant skin softness	skos:closeMatch	HP:0001582		semapv:ManualMappingCuration	
TCM-SO:sx_赘皮柔软	Skin tag/redundant skin softness	skos:closeMatch	HP:0007516		semapv:ManualMappingCuration	
TCM-SO:sx_臖核结块推之可移	mobile xinghe lump	skos:closeMatch	HP:0025759		semapv:ManualMappingCuration	
TCM-SO:sx_口噤	Trismus	skos:exactMatch	HP:0000211		semapv:ManualMappingCuration	
TCM-SO:sx_尿中夹血块	blood clots in urine	skos:closeMatch	HP:0000790		semapv:ManualMappingCuration	
TCM-SO:sx_唇部疤疹	lip herpes	skos:closeMatch	HP:0020098		semapv:ManualMappingCuration	
TCM-SO:sx_牙龈萎缩	Gum atrophy	skos:closeMatch	HP:0006308		semapv:ManualMappingCuration	
TCM-SO:sx_肋痛	rib pain	skos:closeMatch	HP:0006649		semapv:ManualMappingCuration	under_review
TCM-SO:sx_皮肤濡软	soft soggy skin	skos:closeMatch	HP:0000977		semapv:ManualMappingCuration	
TCM-SO:sx_齿全脱	complete loss of teeth	skos:closeMatch	HP:0006480		semapv:ManualMappingCuration	
TCM-SO:sx_纳谷不馨	Poor appetite	skos:exactMatch	HP:0004396		semapv:ManualMappingCuration	
TCM-SO:sx_带下如脓	Vaginal discharge resembling pus	skos:closeMatch	HP:0034269		semapv:ManualMappingCuration	
TCM-SO:sx_咽喉异物感	Throat foreign-body sensation	skos:closeMatch	HP:0034806		semapv:ManualMappingCuration	
TCM-SO:sx_咽喉异物感	Throat foreign-body sensation	skos:closeMatch	HP:0034804		semapv:ManualMappingCuration	
TCM-SO:sx_唇现蓝色	bluish lips	skos:exactMatch	HP:0034030		semapv:ManualMappingCuration	
TCM-SO:sx_舌有裂纹	fissured tongue	skos:exactMatch	HP:0000221		semapv:ManualMappingCuration	
TCM-SO:sx_皮肤红斑	Erythematous macule	skos:closeMatch	HP:0025475		semapv:ManualMappingCuration	
TCM-SO:sx_声音嘶哑	Hoarse voice	skos:closeMatch	HP:0001609		semapv:ManualMappingCuration	
TCM-SO:sx_腰痛连足	low back pain radiating to the foot	skos:closeMatch	HP:0003419		semapv:ManualMappingCuration	
TCM-SO:sx_得食痛增	pain aggravated by eating	skos:closeMatch	HP:0025286		semapv:ManualMappingCuration	
TCM-SO:sx_皮疹稠密	dense rash	skos:closeMatch	HP:0000988		semapv:ManualMappingCuration	
TCM-SO:sx_咽部紧缩感	tightening sensation in the pharynx	skos:closeMatch	HP:0031352		semapv:ManualMappingCuration	
TCM-SO:sx_骨擦音	bone crepitus	skos:closeMatch	HP:0034431		semapv:ManualMappingCuration	
TCM-SO:sx_骨擦音	bone crepitus	skos:closeMatch	HP:0012479		semapv:ManualMappingCuration	
TCM-SO:sx_皮肤棕色	brown skin	skos:closeMatch	HP:0000957		semapv:ManualMappingCuration	
TCM-SO:sx_小便失禁	Urinary incontinence	skos:exactMatch	HP:0000020		semapv:ManualMappingCuration	
TCM-SO:sx_阴户痛	Vulvodynia	skos:exactMatch	HP:0030943		semapv:ManualMappingCuration	
TCM-SO:sx_指关节增粗	Finger joint thickening	skos:closeMatch	HP:0006094		semapv:ManualMappingCuration	
TCM-SO:sx_精索增粗	Spermatic-cord thickening	skos:closeMatch	HP:0100813		semapv:ManualMappingCuration	
TCM-SO:sx_咽痒	Pharyngeal itching	skos:closeMatch	HP:0034035		semapv:ManualMappingCuration	
TCM-SO:sx_水疱澄清	Blister (vesicle) clear	skos:closeMatch	HP:0008066		semapv:ManualMappingCuration	
TCM-SO:sx_上腭血疱	Palate blood blister	skos:closeMatch	HP:0008066		semapv:ManualMappingCuration	
TCM-SO:sx_带下色红	Red vaginal discharge	skos:closeMatch	HP:0034269		semapv:ManualMappingCuration	
TCM-SO:sx_四肢拘急	Limb joint contracture	skos:closeMatch	HP:0003121		semapv:ManualMappingCuration	under_review
TCM-SO:sx_口腔血疱	Oral blood blister	skos:closeMatch	HP:0008066		semapv:ManualMappingCuration	
TCM-SO:sx_牙齿脱落	Teeth falling off	skos:closeMatch	HP:0006480		semapv:ManualMappingCuration	
TCM-SO:sx_脓腥臭	Pus fishy odor	skos:closeMatch	HP:0410020		semapv:ManualMappingCuration	
TCM-SO:sx_指甲色黑	Black nail	skos:closeMatch	HP:0001821		semapv:ManualMappingCuration	
TCM-SO:sx_言语赛涩	stuttering sluggish speech	skos:closeMatch	HP:0002465		semapv:ManualMappingCuration	
TCM-SO:sx_鼻痛	Abnormality of the nose	skos:exactMatch	HP:0000366		semapv:ManualMappingCuration	
TCM-SO:sx_口腔黏膜斑	Oral mucosa macule	skos:closeMatch	HP:6001110		semapv:ManualMappingCuration	
TCM-SO:sx_口腔黏膜斑	Oral mucosa macule	skos:closeMatch	HP:0034418		semapv:ManualMappingCuration	
TCM-SO:sx_睛珠突胀	protruding distending eyeball	skos:closeMatch	HP:0000528		semapv:ManualMappingCuration	
TCM-SO:sx_齿衄	Gingival bleeding	skos:exactMatch	HP:0000225		semapv:ManualMappingCuration	
TCM-SO:sx_苔有裂纹	fissured tongue coating	skos:closeMatch	HP:0000221		semapv:ManualMappingCuration	
TCM-SO:sx_四肢震颤	Tremor	skos:exactMatch	HP:0001337		semapv:ManualMappingCuration	
TCM-SO:sx_水疱壁厚	thick-walled blisters	skos:closeMatch	HP:0008066		semapv:ManualMappingCuration	
TCM-SO:sx_龟头破烂	broken eroded glans penis	skos:closeMatch	HP:0034438		semapv:ManualMappingCuration	
TCM-SO:sx_睡中啮齿	teeth grinding during sleep (sleep bruxism)	skos:closeMatch	HP:0003763		semapv:ManualMappingCuration	
TCM-SO:sx_腹部生痈	abdominal abscess	skos:closeMatch	HP:0025181		semapv:ManualMappingCuration	
TCM-SO:sx_转筋	Muscle cramp	skos:closeMatch	HP:0003394		semapv:ManualMappingCuration	
TCM-SO:sx_交替性鼻塞	alternating nasal obstruction	skos:closeMatch	HP:0004796		semapv:ManualMappingCuration	
TCM-SO:sx_耳廓痛	Auricular pain	skos:closeMatch	HP:0030021		semapv:ManualMappingCuration	
TCM-SO:sx_耳廓痛	Auricular pain	skos:closeMatch	HP:0008608		semapv:ManualMappingCuration	
TCM-SO:sx_耳廓痛	Auricular pain	skos:closeMatch	HP:0030025		semapv:ManualMappingCuration	
TCM-SO:sx_头摇	Head tremor	skos:exactMatch	HP:0002346		semapv:ManualMappingCuration	
TCM-SO:sx_偏头痛	Migraine	skos:exactMatch	HP:0002076		semapv:ManualMappingCuration	
TCM-SO:sx_月经提前	Polymenorrhea	skos:exactMatch	HP:0400007		semapv:ManualMappingCuration	
TCM-SO:sx_羞明	Photophobia	skos:exactMatch	HP:0000613		semapv:ManualMappingCuration	
TCM-SO:sx_阴毛脱落	loss of pubic hair	skos:closeMatch	HP:0100133		semapv:ManualMappingCuration	
TCM-SO:sx_阴毛脱落	loss of pubic hair	skos:closeMatch	HP:0002225		semapv:ManualMappingCuration	
TCM-SO:sx_阴毛脱落	loss of pubic hair	skos:closeMatch	HP:0002555		semapv:ManualMappingCuration	
TCM-SO:sx_阴囊透光阳性	positive scrotal transillumination	skos:closeMatch	HP:6001424		semapv:ManualMappingCuration	
TCM-SO:sx_水疱晶亮	crystal-clear blisters	skos:closeMatch	HP:0008066		semapv:ManualMappingCuration	
TCM-SO:sx_指甲菲薄腐烂	thin fragile eroded nail	skos:closeMatch	HP:0001816		semapv:ManualMappingCuration	
TCM-SO:sx_睑不能闭	inability to close the eyelid (lagophthalmos)	skos:closeMatch	HP:0030002		semapv:ManualMappingCuration	
TCM-SO:sx_睑不能闭	inability to close the eyelid (lagophthalmos)	skos:exactMatch	HP:0030001		semapv:ManualMappingCuration	
TCM-SO:sx_阴茎短小	small penis (micropenis)	skos:exactMatch	HP:0000054		semapv:ManualMappingCuration	
TCM-SO:sx_睡眠表浅	light sleep	skos:closeMatch	HP:5200304		semapv:ManualMappingCuration	
TCM-SO:sx_带下气腥	fishy vaginal discharge	skos:closeMatch	HP:0034269		semapv:ManualMappingCuration	
TCM-SO:sx_项强	neck stiffness	skos:exactMatch	HP:0025258		semapv:ManualMappingCuration	
TCM-SO:sx_带下绵绵不绝	endless continuous vaginal discharge	skos:closeMatch	HP:0034269		semapv:ManualMappingCuration	
TCM-SO:sx_疮面肉色晦暗	Abnormality of the face	skos:exactMatch	HP:0000271		semapv:ManualMappingCuration	
